Month,Ticker,Open,Close,Profit,qty,Gewinn
20-08,AMD,78.19,90.82,16.2,48.0,606.24
20-08,DOCU,218.72,223.0,2.0,17.0,72.76
20-08,MRNA,74.98,64.89,-13.5,50.0,-504.5
20-08,TSLA,96.61,166.11,71.9,39.0,2710.5
20-08,ZM,256.83,325.1,26.6,14.0,955.78
