Month,Ticker,Open,Close,Profit,qty,Gewinn
25-03,APP,350.24,264.97,-24.3,20.0,-1705.4
25-03,GILD,109.79,107.83,-1.8,66.0,-129.36
25-03,MSTR,293.15,288.27,-1.7,24.0,-117.12
25-03,PLTR,88.55,84.4,-4.7,82.0,-340.3
25-03,TMUS,261.83,259.32,-1.0,27.0,-67.77
