Month,Ticker,Open,Close,Profit,qty,Gewinn
26-08,LITE,685.64,914.76,33.4,34.0,7790.08
26-08,MU,786.36,958.73,21.9,30.0,5171.1
26-08,SNDK,1159.84,1566.7,35.1,20.0,8137.2
26-08,STX,818.01,828.38,1.3,29.0,300.73
26-08,WDC,524.19,450.41,-14.1,45.0,-3320.1
