Month,Ticker,Open,Close,Profit,qty,Gewinn
19-09,MELI,587.19,550.43,-6.3,5.0,-183.8
19-09,SBUX,83.45,74.88,-10.3,40.0,-342.8
19-09,SNPS,140.08,135.99,-2.9,24.0,-98.16
