Month,Ticker,Open,Close,Profit,qty,Gewinn
24-03,AMD,197.91,180.49,-8.8,32.0,-557.44
24-03,CEG,164.24,182.1,10.9,39.0,696.54
24-03,CRWD,79.81,80.15,0.4,81.0,27.54
24-03,META,488.34,481.86,-1.3,13.0,-84.24
24-03,NVDA,79.86,90.2,12.9,81.0,837.54
