Month,Ticker,Open,Close,Profit,qty,Gewinn
19-10,MELI,551.45,521.52,-5.4,6.0,-179.58
19-10,SBUX,85.95,84.56,-1.6,43.0,-59.77
19-10,SNPS,134.9,135.75,0.6,27.0,22.95
