Month,Ticker,Open,Close,Profit,qty,Gewinn
24-09,AVGO,157.13,169.56,7.9,43.0,534.49
24-09,CTAS,197.78,202.3,2.3,34.0,153.68
24-09,ISRG,491.67,491.27,-0.1,13.0,-5.2
24-09,MELI,2050.0,2051.96,0.1,3.0,5.88
24-09,NVDA,115.69,121.12,4.7,58.0,314.94
