Month,Ticker,Open,Close,Profit,qty,Gewinn
19-11,AMAT,54.93,57.9,5.4,39.0,115.83
19-11,ASML,267.21,270.62,1.3,8.0,27.28
19-11,CTAS,67.72,64.26,-5.1,32.0,-110.72
19-11,KLAC,170.13,163.86,-3.7,12.0,-75.24
19-11,LRCX,27.38,26.68,-2.6,80.0,-56.0
