Month,Ticker,Open,Close,Profit,qty,Gewinn
19-12,AAPL,64.37,70.72,9.9,31.0,196.85
19-12,AMD,39.32,45.86,16.6,50.0,327.0
19-12,KLAC,15.22,16.54,8.7,131.0,172.92
19-12,LRCX,24.67,27.19,10.2,81.0,204.12
19-12,LULU,226.25,231.67,2.4,8.0,43.36
